filename,last_update_time,success,process_time,retry_count,status,error_reason
ShowMarginChartWeek_7794_宏碁智新.xls,2026-06-06 16:35:39 CST,true,2026-06-06 16:35:32 CST,0,success,
ShowMarginChartWeek_6996_力領科技.xls,2026-06-06 16:35:58 CST,true,2026-06-06 16:35:50 CST,0,success,
ShowMarginChartWeek_8016_矽創.xls,2026-06-06 16:36:17 CST,true,2026-06-06 16:36:09 CST,0,success,
ShowMarginChartWeek_8045_達運光電.xls,2026-06-06 16:36:39 CST,true,2026-06-06 16:36:31 CST,0,success,
ShowMarginChartWeek_7704_明遠精密.xls,2026-06-06 16:36:56 CST,true,2026-06-06 16:36:48 CST,0,success,
ShowMarginChartWeek_6997_博弘.xls,2026-06-06 16:37:17 CST,true,2026-06-06 16:37:10 CST,0,success,
ShowMarginChartWeek_4749_新應材.xls,2026-06-06 16:37:36 CST,true,2026-06-06 16:37:29 CST,0,success,
ShowMarginChartWeek_7747_昕奇雲端.xls,2026-06-06 16:37:53 CST,true,2026-06-06 16:37:45 CST,0,success,
ShowMarginChartWeek_6123_上奇.xls,2026-06-06 16:38:11 CST,true,2026-06-06 16:38:02 CST,0,success,
ShowMarginChartWeek_6425_易發.xls,2026-06-06 16:38:30 CST,true,2026-06-06 16:38:23 CST,0,success,
ShowMarginChartWeek_7712_博盛半導體.xls,2026-06-06 16:41:24 CST,true,2026-06-06 16:41:15 CST,0,success,
ShowMarginChartWeek_6811_宏碁資訊.xls,2026-06-06 16:43:18 CST,true,2026-06-06 16:43:05 CST,0,success,
ShowMarginChartWeek_3029_零壹.xls,2026-06-06 16:43:39 CST,true,2026-06-06 16:43:32 CST,0,success,
ShowMarginChartWeek_6690_安碁資訊.xls,2026-06-06 16:43:57 CST,true,2026-06-06 16:43:49 CST,0,success,
ShowMarginChartWeek_6763_綠界科技.xls,2026-06-06 16:44:20 CST,true,2026-06-06 16:44:11 CST,0,success,
ShowMarginChartWeek_6751_智聯服務.xls,2026-06-06 16:44:38 CST,true,2026-06-06 16:44:31 CST,0,success,
ShowMarginChartWeek_6442_光聖.xls,2026-06-06 16:44:55 CST,true,2026-06-06 16:44:47 CST,0,success,
ShowMarginChartWeek_8454_富邦媒.xls,2026-06-06 16:45:14 CST,true,2026-06-06 16:45:07 CST,0,success,
ShowMarginChartWeek_2332_友訊.xls,2026-06-06 16:45:30 CST,true,2026-06-06 16:45:23 CST,0,success,
ShowMarginChartWeek_7805_威聯通.xls,2026-06-06 16:45:48 CST,true,2026-06-06 16:45:41 CST,0,success,
ShowMarginChartWeek_5536_聖暉.xls,2026-06-06 16:46:09 CST,true,2026-06-06 16:46:01 CST,0,success,
ShowMarginChartWeek_6125_廣運.xls,2026-06-06 16:46:31 CST,true,2026-06-06 16:46:23 CST,0,success,
ShowMarginChartWeek_2359_所羅門.xls,2026-06-06 16:46:50 CST,true,2026-06-06 16:46:41 CST,0,success,
ShowMarginChartWeek_6506_雙邦.xls,2026-06-06 16:47:06 CST,true,2026-06-06 16:46:59 CST,0,success,
ShowMarginChartWeek_3293_鈊象.xls,2026-06-06 16:47:29 CST,true,2026-06-06 16:47:20 CST,0,success,
ShowMarginChartWeek_5274_信驊.xls,2026-06-06 16:47:45 CST,true,2026-06-06 16:47:38 CST,0,success,
ShowMarginChartWeek_2603_長榮.xls,2026-06-06 16:48:07 CST,true,2026-06-06 16:47:59 CST,0,success,
ShowMarginChartWeek_7547_碩網.xls,2026-06-06 16:48:30 CST,true,2026-06-06 16:48:22 CST,0,success,
ShowMarginChartWeek_7734_印能科技.xls,2026-06-06 16:48:48 CST,true,2026-06-06 16:48:39 CST,0,success,
ShowMarginChartWeek_7736_虎山.xls,2026-06-06 16:49:05 CST,true,2026-06-06 16:48:56 CST,0,success,
ShowMarginChartWeek_7728_光焱科技.xls,2026-06-06 16:49:26 CST,true,2026-06-06 16:49:18 CST,0,success,
ShowMarginChartWeek_7732_金興精密.xls,2026-06-06 16:49:49 CST,true,2026-06-06 16:49:40 CST,0,success,
ShowMarginChartWeek_7769_鴻勁.xls,2026-06-06 16:50:06 CST,true,2026-06-06 16:49:58 CST,0,success,
ShowMarginChartWeek_2383_台光電.xls,2026-06-06 16:50:25 CST,true,2026-06-06 16:50:17 CST,0,success,
ShowMarginChartWeek_7709_榮田.xls,2026-06-06 16:50:47 CST,true,2026-06-06 16:50:39 CST,0,success,
ShowMarginChartWeek_7713_威力德生醫.xls,2026-06-06 16:51:04 CST,true,2026-06-06 16:50:55 CST,0,success,
ShowMarginChartWeek_3260_威剛.xls,2026-06-06 16:51:23 CST,true,2026-06-06 16:51:15 CST,0,success,
ShowMarginChartWeek_4114_健喬.xls,2026-06-06 16:51:44 CST,true,2026-06-06 16:51:36 CST,0,success,
ShowMarginChartWeek_3467_台灣精材.xls,2026-06-06 16:52:00 CST,true,2026-06-06 16:51:52 CST,0,success,
ShowMarginChartWeek_7737_凱鈿.xls,2026-06-06 16:52:18 CST,true,2026-06-06 16:52:11 CST,0,success,
ShowMarginChartWeek_6597_立誠.xls,2026-06-06 16:52:38 CST,true,2026-06-06 16:52:30 CST,0,success,
ShowMarginChartWeek_6850_光鼎生技.xls,2026-06-06 16:52:59 CST,true,2026-06-06 16:52:51 CST,0,success,
ShowMarginChartWeek_6902_GOGOLOOK.xls,2026-06-06 16:53:16 CST,true,2026-06-06 16:53:09 CST,0,success,
ShowMarginChartWeek_6918_愛派司.xls,2026-06-06 16:53:38 CST,true,2026-06-06 16:53:30 CST,0,success,
ShowMarginChartWeek_6925_意藍.xls,2026-06-06 16:53:58 CST,true,2026-06-06 16:53:51 CST,0,success,
