filename,last_update_time,success,process_time,retry_count,status,error_reason
ShowSaleMonChart_2891_中信金.xls,2026-08-09 13:21:43 CST,true,2026-08-09 13:21:33 CST,0,success,
ShowSaleMonChart_6245_立端.xls,2026-08-09 12:41:00 CST,false,2026-08-10 13:56:47 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 6245 after 10.5 seconds
ShowSaleMonChart_6763_綠界科技.xls,2026-08-09 13:19:04 CST,true,2026-08-09 13:18:54 CST,0,success,
ShowSaleMonChart_2308_台達電.xls,2026-08-09 13:07:36 CST,true,2026-08-09 13:07:25 CST,0,success,
ShowSaleMonChart_2395_研華.xls,2026-08-09 13:03:51 CST,false,2026-08-10 14:33:52 CST,1,rate_limited,GoodInfo rate limited request / 瀏覽量異常
ShowSaleMonChart_3356_奇偶.xls,2026-08-09 12:58:43 CST,false,2026-08-10 14:24:55 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 3356 after 9.6 seconds
ShowSaleMonChart_7547_碩網.xls,2026-08-10 14:12:20 CST,true,2026-08-10 14:12:10 CST,0,success,
ShowSaleMonChart_2454_聯發科.xls,2026-08-09 12:42:50 CST,false,2026-08-10 14:02:20 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 2454 after 10.2 seconds
ShowSaleMonChart_3026_禾伸堂.xls,2026-08-10 14:20:53 CST,true,2026-08-10 14:20:41 CST,0,success,
ShowSaleMonChart_3231_緯創.xls,2026-08-09 13:12:43 CST,true,2026-08-09 13:12:32 CST,0,success,
ShowSaleMonChart_7736_虎山.xls,2026-08-09 13:04:29 CST,true,2026-08-09 13:04:18 CST,0,success,
ShowSaleMonChart_4749_新應材.xls,2026-08-09 13:10:07 CST,true,2026-08-09 13:08:43 CST,1,success,
ShowSaleMonChart_7705_三商餐飲.xls,2026-08-09 12:53:12 CST,false,2026-08-10 14:14:21 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 7705 after 9.1 seconds
ShowSaleMonChart_0052_富邦科技.xls,2026-08-09 13:19:22 CST,true,2026-08-09 13:19:13 CST,0,success,
ShowSaleMonChart_6996_力領科技.xls,2026-08-09 13:11:36 CST,true,2026-08-09 13:11:26 CST,0,success,
ShowSaleMonChart_6462_神盾.xls,2026-08-09 13:23:47 CST,true,2026-08-09 13:23:38 CST,0,success,
ShowSaleMonChart_7765_中華資安.xls,2026-08-10 14:30:51 CST,true,2026-08-10 14:30:42 CST,0,success,
ShowSaleMonChart_6506_雙邦.xls,2026-08-09 13:00:24 CST,false,2026-08-10 14:27:44 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 6506 after 10.1 seconds
ShowSaleMonChart_2357_華碩.xls,2026-08-09 12:57:09 CST,false,2026-08-10 14:22:13 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 2357 after 9.8 seconds
ShowSaleMonChart_3293_鈊象.xls,2026-08-10 14:23:36 CST,true,2026-08-10 14:23:26 CST,0,success,
ShowSaleMonChart_6690_安碁資訊.xls,2026-08-10 14:08:31 CST,true,2026-08-10 14:08:21 CST,0,success,
ShowSaleMonChart_3034_聯詠.xls,2026-08-09 13:20:16 CST,true,2026-08-09 13:20:05 CST,0,success,
ShowSaleMonChart_5904_寶雅.xls,2026-08-09 13:08:33 CST,true,2026-08-09 13:08:23 CST,0,success,
ShowSaleMonChart_6414_樺漢.xls,2026-08-10 13:59:44 CST,true,2026-08-10 13:59:33 CST,0,success,
ShowSaleMonChart_2353_宏碁.xls,2026-08-09 13:27:47 CST,true,2026-08-09 13:27:36 CST,0,success,
ShowSaleMonChart_2345_智邦.xls,2026-08-09 13:16:25 CST,true,2026-08-09 13:16:14 CST,0,success,
ShowSaleMonChart_3661_世芯-KY.xls,2026-08-09 12:59:50 CST,false,2026-08-10 14:26:39 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 3661 after 9.8 seconds
ShowSaleMonChart_0050_元大台灣50.xls,2026-08-09 13:26:13 CST,true,2026-08-09 13:26:04 CST,0,success,
ShowSaleMonChart_8050_廣積.xls,2026-08-09 12:39:44 CST,false,2026-08-10 13:53:45 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 8050 after 10.0 seconds
ShowSaleMonChart_5536_聖暉.xls,2026-08-09 12:38:48 CST,false,2026-08-10 13:51:26 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 5536 after 11.8 seconds
